211,"I am a fresher with a background in sales, and during that time I became comfortable with CRM tools and Excel. One project I enjoyed was a customer follow-up process improvement, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. My goal is to build a solid career in this field and take on more responsibility over time.",3,4,4,4,3.65,Good
212,"My background is in sales, and I have focused on learning problem solving and CRM tools. I also completed a customer follow-up process improvement, where I learned how to work in a structured way. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,3,5,3.65,Good
213,"I am a self-taught web developer, and during that time I became comfortable with CSS and freelance client work. I also completed a to-do application, where I learned how to work in a structured way. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,4,3,4,3.75,Good
214,"I am from a mechanical engineering background, where I built my basics in AutoCAD and SolidWorks, and I also picked up problem solving. One project I enjoyed was a maintenance tracking dashboard, and it gave me good exposure to real problem solving. Most of my experience is still at an early stage, but I am serious about building in this area. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,4,4,3.75,Good
215,"I recently completed my background in computer science, where I built my basics in machine learning basics and SQL. I also completed a sentiment analysis project, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,4,3,3.85,Good
216,"My background is in mechanical engineering, and I have focused on learning basic Python and SolidWorks. I had a chance to work on a small design optimization project, and that made me more confident about using my skills. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,4,3,3.85,Good
217,"My background is in civil engineering, where I built my basics in AutoCAD and quantity estimation. I also completed a material estimation project, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,5,4,3.65,Good
218,"My background is in sales, and during that time I became comfortable with client communication and problem solving. I worked on a customer follow-up process improvement, which helped me understand how to apply these skills in a practical way. My goal is to build a solid career in this field and take on more responsibility over time.",3,3,5,4,3.65,Good
219,"I am a fresher with a background in mechanical engineering, and during that time I became comfortable with Excel and SolidWorks. One project I enjoyed was a low-cost fabrication project, and it gave me good exposure to real problem solving. Most of my experience is still at an early stage, but I am serious about building in this area. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",5,3,3,3,3.70,Good
220,"I recently completed my background in data analytics, where I built my basics in Power BI and dashboarding. One project I enjoyed was an operations reporting dashboard, and it gave me good exposure to real problem solving. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,4,3.75,Good
221,"My background is in computer science, where I built my basics in web development and SQL, along with Java. I worked on a hostel management website, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. I want to start in a role where I can learn from a strong team and keep growing steadily.",5,3,3,3,3.70,Good
222,"I am a fresher with a background in software engineering, and I have focused on learning JavaScript and React. One project I enjoyed was an e-commerce feature module, and it gave me good exposure to real problem solving. I am still learning, but I like taking feedback and improving step by step. I usually do well when the expectations are clear and I can keep improving with regular feedback. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,4,4,3.75,Good
223,"I am from a sales background, and during that time I became comfortable with CRM tools and presentation. I worked on a customer follow-up process improvement, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,4,4,3.75,Good
224,"I am a career switcher from sales, where I built my basics in problem solving and Excel, and I also picked up presentation. One project I enjoyed was a lead conversion analysis project, and it gave me good exposure to real problem solving. I am still learning, but I like taking feedback and improving step by step. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,4,4,3.40,Good
225,"I am from a mba background, where I built my basics in market research and Power BI. I had a chance to work on a sales performance dashboard, and that made me more confident about using my skills. Most of my experience is still at an early stage, but I am serious about building in this area. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,4,3,3.85,Good
