id,answer,content_score,relevance_score,vocabulary_score,structure_score,overall_score,label
1075,I am a junior HR coordinator with one year of experience. I managed the onboarding process for new hires. My goal is to become an HR manager.,3,4,4,3,3.5,Good
1076,I am an HR student. I have done a project on performance appraisal methods. I want to work in an IT company.,4,3,4,3,3.6,Good
1077,I have a degree in HR and I am familiar with payroll software. I organized a campus placement drive. I am looking for a technical recruiter role.,4,3,3,4,3.5,Good
1078,I am a fresher in human resources. I have good interpersonal skills. I hope to join a supportive HR team.,3,3,4,3,3.25,Good
1079,I graduated with an HR degree last month. I have good knowledge of labor laws. I am seeking a role in employee engagement.,4,4,4,3,3.85,Good
1080,I am a business graduate. I did an internship focusing on training and development. I want to develop my skills in corporate training.,3,4,4,4,3.65,Good
1081,I am a graphic design graduate. I know Adobe Illustrator and Photoshop. I created branding materials for a local startup. I want to become a UI UX designer.,4,4,3,4,3.75,Good
1082,Hi I hold a diploma in design. I know the basics of color theory. I am looking for a junior designer job.,3,4,3,4,3.4,Good
1083,I recently completed my course in UI design. I redesigned a mobile app interface for my portfolio. I want to build a career in product design.,4,4,3,3,3.6,Good
1084,I studied visual arts. I am interested in web design. I am looking for a good creative opportunity.,3,4,4,3,3.5,Good
1085,I am a junior UX designer with six months of experience. I conducted user research for an e-commerce site. My goal is to lead design projects.,4,3,4,3,3.6,Good
1086,I am a design student. I have done a project on typography. I want to work for a design agency.,4,3,3,4,3.5,Good
1087,I have a degree in graphic design and I am proficient in Figma. I built interactive prototypes for a college project. I am looking for a UI designer role.,3,3,4,3,3.25,Good
1088,I am a fresher in design. I have a good portfolio. I hope to join an innovative tech company.,4,4,4,3,3.85,Good
1089,I graduated with a design degree last month. I have good knowledge of user empathy. I am seeking a role in UX research.,3,4,4,4,3.65,Good
1090,I am a creative arts graduate. I did an internship focusing on wireframing. I want to develop my skills in interaction design.,4,4,3,4,3.75,Good
1091,I am a QA engineering graduate. I know manual testing and bug tracking using Jira. I tested a web application during my final year. I want to become an automation tester.,3,4,3,4,3.4,Good
1092,Hi I have a bachelors in computer applications. I know the basics of software testing. I am looking for a junior tester job.,4,4,3,3,3.6,Good
1093,I recently completed my certification in software testing. I wrote test cases for an open source project. I want to build a career in quality assurance.,3,4,4,3,3.5,Good
1094,I studied IT in college. I am interested in finding bugs. I am looking for an entry level testing role.,4,3,4,3,3.6,Good
1095,I am a junior QA tester with one year of experience. I performed regression testing on a mobile app. My goal is to learn Selenium and Java.,4,3,3,4,3.5,Good
1096,I am a software student. I have done a project on automated testing. I want to work in an agile environment.,3,3,4,3,3.25,Good
1097,I have a degree in computer science and I am proficient in Postman. I tested APIs for my thesis project. I am looking for an API testing role.,4,4,4,3,3.85,Good
1098,I am a fresher in QA. I know basic SQL for database testing. I hope to join a good software company.,3,4,4,4,3.65,Good
1099,I graduated with an IT degree last month. I have good knowledge of the software testing life cycle. I am seeking a role in manual testing.,4,4,3,4,3.75,Good
1100,I am a computer science graduate. I did an internship focusing on performance testing. I want to develop my skills in load testing.,3,4,3,4,3.4,Good
1101,I am a business management graduate. I know Agile methodologies and Jira. I coordinated a small software project in college. I want to become a product manager.,4,4,3,3,3.6,Good
1102,Hi I hold a BBA degree. I know the basics of project management. I am looking for a product associate job.,3,4,4,3,3.5,Good
1103,I recently completed my MBA. I did a market analysis project for a new software tool. I want to build a career in product management.,4,3,4,3,3.6,Good
1104,I studied business administration. I am interested in tech products. I am looking for an entry level role.,4,3,3,4,3.5,Good
1105,I am a junior business analyst with six months of experience. I gathered requirements for a CRM system. My goal is to become a product owner.,3,3,4,3,3.25,Good
1106,I am a management student. I have done a project on user story mapping. I want to work in a software company.,4,4,4,3,3.85,Good
1107,I have a degree in management and I am familiar with wireframing tools. I created a product roadmap for my final project. I am looking for an APM role.,3,4,4,4,3.65,Good
1108,I am a fresher in product management. I have good analytical skills. I hope to join a fast growing startup.,4,4,3,4,3.75,Good
1109,I graduated with a business degree last month. I have good knowledge of sprint planning. I am seeking a role as a scrum master.,3,4,3,4,3.4,Good
1110,I am an MBA graduate. I did an internship focusing on competitor analysis. I want to develop my skills in product strategy.,4,4,3,3,3.6,Good
1111,I am a self taught web developer. I know React and Node.js. I built a full stack blog application. I am looking for a junior developer role.,3,4,4,3,3.5,Good
1112,Hi I have a non tech background but I learned Python online. I built a web scraper. I am looking for my first coding job.,4,3,4,3,3.6,Good
1113,I recently transitioned into tech from customer service. I learned SQL and data visualization. I want to build a career as a data analyst.,4,3,3,4,3.5,Good
1114,I studied arts but I am interested in programming. I have taken several coding bootcamps. I am looking for an entry level tech role.,3,3,4,3,3.25,Good
1115,I am a career switcher with a background in sales. I learned digital marketing recently. My goal is to combine my sales experience with SEO.,4,4,4,3,3.85,Good
1116,I am a self taught designer. I have done several freelance UI projects. I want to work full time in a design agency.,3,4,4,4,3.65,Good
1117,I have a degree in English but I am proficient in technical writing. I wrote documentation for an open source tool. I am looking for a technical writer role.,4,4,3,4,3.75,Good
1118,I am a fresher in the tech industry after changing careers. I know basic web development. I hope to join a supportive team.,3,4,3,4,3.4,Good
1119,I completed a coding bootcamp last month. I have good knowledge of JavaScript. I am seeking a role in frontend development.,4,4,3,3,3.6,Good
1120,I am a self taught professional. I focused on learning cloud computing. I want to develop my skills in AWS.,3,4,4,3,3.5,Good
1121,I am a customer support executive with two years of experience. I handled international clients. I want to transition into a customer success manager role.,4,3,4,3,3.6,Good
1122,Hi I hold a bachelors in communication. I have good problem solving skills. I am looking for a client facing role.,4,3,3,4,3.5,Good
1123,I recently completed my degree in public relations. I managed social media for a college club. I want to build a career in corporate communications.,3,3,4,3,3.25,Good
1124,I studied journalism. I am interested in content creation. I am looking for an entry level content writing position.,4,4,4,3,3.85,Good
1125,I am a junior operations executive with one year of experience. I optimized supply chain processes for a small firm. My goal is to become an operations manager.,3,4,4,4,3.65,Good
1126,My name is Arjun Mehta and I am a final year Computer Science student at IIT Bombay with a CGPA of 9.1. I specialize in distributed systems and have built two substantial projects: a peer-to-peer file sharing system in Go and a distributed key-value store inspired by DynamoDB. Last summer I interned at Google as a software engineering intern where I worked on improving the latency of an internal data pipeline by 34 percent. I have published a workshop paper at a student ML symposium on efficient caching strategies. My goal is to join a company working on infrastructure or systems software where I can contribute to foundational engineering challenges.,5,5,5,5,5.0,Excellent
1127,I am Kavya Subramaniam. I completed my MBA from IIM Ahmedabad with a specialization in Strategy and Finance. Prior to my MBA I spent three years as a financial analyst at HDFC Securities where I covered mid-cap equities and my research notes were cited in two industry reports. During my MBA I led a consulting project for a FMCG client where our team identified cost reduction opportunities worth approximately 4 crore rupees annually. I am now looking to transition into corporate strategy or investment banking where I can apply both my analytical depth and stakeholder management experience.,5,5,5,5,5.0,Excellent
1128,"Hi, my name is Rohan Pillai. I am a software engineer with four years of experience at Flipkart where I have been part of the search relevance team. My work involves building and tuning ranking models that directly impact product discovery for millions of users. One initiative I led last year was a query rewriting module that improved search recall by 22 percent without hurting precision, which we measured through a two-week A/B test. I mentor two junior engineers on my team and recently started an internal reading group on information retrieval. I am looking for a senior engineering role where I can take on more system design ownership and work closer to ML research.",5,5,5,5,5.0,Excellent
1129,"My name is Priya Krishnamurthy. I completed my M.Tech in AI from IIT Madras and my thesis focused on low-resource language models for Dravidian languages. I have strong foundations in NLP, PyTorch, and transformer architectures. During my research I collected and annotated a 50,000 sentence dataset for Tamil sentiment analysis which I have open-sourced on GitHub with over 300 stars. I also interned at Microsoft Research India for six months working on multilingual summarization. I want to join an applied research or ML engineering team where I can work on problems that combine linguistic richness with real-world product impact.",5,5,5,5,5.0,Excellent
1130,"I am Vikram Nair, a product manager with five years of experience across two startups and one mid-sized SaaS company. I started my career as a software developer which gives me a strong technical foundation when working with engineering teams. As a PM at my current company I owned the onboarding product area and drove a redesign that reduced time-to-value for new users by 38 percent over two quarters. I have experience running discovery interviews, writing detailed PRDs, and setting OKRs for my team. I am now looking for a senior PM role at a growth-stage company where the product surface is more complex and the stakes are higher.",5,5,5,5,5.0,Excellent
1131,My name is Ananya Iyer. I am a data scientist with three years of experience at a healthcare analytics firm. I work primarily in Python and R building predictive models for clinical outcomes. One of my proudest contributions was a readmission risk model I developed for a hospital client that achieved an AUC of 0.86 on held-out data and was integrated into their care coordination workflow. I have also co-authored an internal technical report on feature selection methods for high-dimensional clinical datasets. I hold a postgraduate degree in Statistics from Chennai Mathematical Institute and I am looking for a role where data science work has direct patient or public health impact.,5,5,5,5,5.0,Excellent
1132,"Hi, I am Siddharth Rao. I completed my B.Tech in Computer Science from IIIT Hyderabad and have been working as a full stack engineer at a Series B fintech startup for the past two and a half years. I work across React on the frontend and Node.js with PostgreSQL on the backend. I architected and built our transaction reconciliation module from scratch which now processes over 2 lakh transactions per day with 99.97 percent accuracy. I actively participate in system design discussions and have started documenting architecture decision records for our team. I am looking for a role with more technical leadership responsibility in a product-driven environment.",5,5,5,5,5.0,Excellent
1133,My name is Meera Chandran. I am a UX designer with four years of experience spanning both agency and in-house product roles. I hold a master's degree in Human-Computer Interaction from MICA Ahmedabad. At my current company I own the design for a B2B SaaS dashboard used by over 600 enterprise clients and I have led three major redesign cycles based on usability research and NPS feedback. I introduced a component library that reduced design-to-development handoff time by nearly 40 percent. I am now seeking a lead designer role where I can build and mentor a small design team while staying close to user research.,5,5,5,5,5.0,Excellent
1134,"I am Karthik Balaji. I have a background in mechanical engineering from NIT Surathkal and have spent six years working in the automotive industry at Tata Motors. I began as a design engineer and progressed to leading a team of five engineers working on chassis structural validation. I led the validation program for a new platform launch that passed all NCAP structural requirements on the first physical test cycle, which was a first for our division. I have strong skills in CAE, ANSA, and NASTRAN. I am now looking to take on a principal engineer or technical lead role, ideally in EV platform development.",5,5,5,5,5.0,Excellent
1135,"My name is Nandita Bose. I completed my MBA in Operations from ISB Hyderabad after five years of experience in supply chain management at a pharma company. During those five years I managed vendor relationships across 12 active API suppliers, negotiated contracts that saved the company 2.3 crore rupees in procurement costs over two years, and led the rollout of a demand planning tool across three manufacturing sites. At ISB I did a live consulting project for a logistics firm where I redesigned their last-mile delivery routing and modeled a 17 percent cost reduction. I am looking for a supply chain or operations strategy role at a healthcare or FMCG company.",5,5,5,5,5.0,Excellent
1136,"Hi, I am Aishwarya Menon. I am a backend engineer with three years of experience at Swiggy where I work on the order management platform. My team handles the critical path of every order placed on the platform and I have worked on improving the reliability of our order state machine to achieve 99.99 percent uptime during peak hours including the IPL season surge last year. I recently led a migration of legacy monolith components to event-driven microservices using Kafka which reduced inter-service latency significantly. I have started preparing for system design interviews and am looking for a senior backend role at a company where engineering quality is genuinely valued.",5,5,5,5,5.0,Excellent
1137,"My name is Rahul Joshi. I am a DevOps and cloud engineer with four years of experience. I started in system administration and gradually moved toward cloud infrastructure and automation. Currently I manage a multi-account AWS environment serving about 40 microservices and have built our entire CI/CD pipeline using Terraform, GitHub Actions, and ArgoCD. Last year I led the migration of our infrastructure from manually provisioned EC2 instances to a fully containerized EKS setup which reduced our average deployment time from 45 minutes to under 6 minutes. I hold AWS Solutions Architect Professional certification. I am looking for a platform engineering or SRE role at a company with serious infrastructure challenges.",5,5,5,5,5.0,Excellent
1138,"I am Shruti Desai, a marketing professional with six years of experience in brand and growth marketing, the last three of which have been at a consumer tech startup. I have led campaigns across performance and brand channels and one integrated campaign I ran for a product launch generated 1.4 lakh organic sign-ups in the first two weeks, exceeding our target by 80 percent. I am comfortable working with data and use SQL regularly to pull my own campaign analytics. I also built our influencer marketing playbook from scratch which is now used across the marketing team. I am looking for a marketing leadership role where I can own strategy and build a team.",5,5,5,5,5.0,Excellent
1139,My name is Abhishek Sharma. I completed my B.Tech and M.Tech dual degree from IIT Kharagpur in Electrical Engineering with a focus on power electronics. My master's thesis was on wide-bandgap semiconductor devices for EV charging applications and I filed a provisional patent based on that work. I interned at ABB in their drives division and contributed to the testing of a new motor controller design. I have strong simulation skills in MATLAB Simulink and PLECS. I want to work on power conversion hardware for electric vehicles or renewable energy systems where the engineering is genuinely cutting edge.,5,5,5,5,5.0,Excellent
1140,"Hi, I am Tanvi Kulkarni. I am a product analyst transitioning toward product management. I have spent three years at an edtech company working on analytics, running A/B tests, and building dashboards that helped PMs make faster decisions. Over time I began owning small features end to end and led a redesign of our quiz experience that improved average quiz completion from 61 to 79 percent. I recently completed the Reforge Product Management program and have been accepted as a PM fellow at a startup studio. I am looking for a junior PM or associate PM role at a company where data-driven decision making is embedded in the product culture.",5,5,4,5,4.75,Excellent
1141,"My name is Gautam Reddy. I am a machine learning engineer with two years of experience at an adtech company where I build and maintain real-time bidding models. My work sits at the intersection of ML and systems since our models need to respond in under 10 milliseconds. I optimized our feature serving pipeline which reduced p99 latency from 18ms to 7ms without any model quality degradation. I am proficient in Python, C++, and have working knowledge of Triton inference server. I recently started reading papers on multi-armed bandit algorithms and want to move toward a role focused more on online learning and experimentation systems.",5,5,5,4,4.85,Excellent
1142,I am Deepa Nambiar. I studied Computer Science at BITS Goa and have been working at a cybersecurity firm for three years. I specialize in application security and conduct penetration testing for web and mobile applications. I have found and responsibly disclosed critical vulnerabilities in three mid-sized Indian tech companies through their bug bounty programs. I hold the OSCP certification and am currently studying for CEH. At work I have developed an internal checklist-based threat modeling framework adopted by our entire pen test team. I want to grow into a security architect role where I can influence secure design from the ground up.,5,5,5,5,5.0,Excellent
1143,"My name is Nikhil Agarwal. I am a civil engineer specializing in structural design with five years of experience at a leading design consultancy. I have worked on over 20 projects including high-rise residential towers, a stadium canopy structure, and a pedestrian bridge in Pune. I am proficient in ETABS, SAP2000, and STAAD Pro. One project I am particularly proud of is a 32-storey residential tower in Bangalore where I led the structural optimization that reduced steel consumption by 8 percent while meeting all IS code requirements. I want to take on a project lead role in complex or landmark structures.",5,5,5,5,5.0,Excellent
1144,"Hi, I am Sonal Verma. I have spent four years in the HR function at a fast-growing startup that scaled from 80 to 600 employees during my tenure. I owned talent acquisition, compensation benchmarking, and performance management. I built our entire interview process from scratch including structured scorecards and interviewer training, which reduced average time-to-hire from 42 days to 24 days. I also designed and rolled out our first 360-degree feedback program. I completed my PGDM in HR from XLRI and am now looking for a senior HRBP or HR leadership role at a company in a similarly dynamic growth phase.",5,5,5,5,5.0,Excellent
1145,"My name is Varun Mathur. I am a quantitative analyst with three years of experience at a proprietary trading firm in Mumbai. I build and backtest systematic trading strategies primarily in equities and equity derivatives. One strategy I developed contributed meaningfully to our desk's alpha in the last two financial years. I have strong skills in Python, pandas, and time series analysis and have recently been exploring reinforcement learning for portfolio optimization. I hold a master's degree in Financial Engineering from JBIMS and I am looking for a quant researcher role at a hedge fund or asset management firm with a rigorous research culture.",5,5,5,5,5.0,Excellent
1146,I am Riya Kapoor. I completed my integrated M.Sc in Bioinformatics from University of Hyderabad and then worked for two years at a genomics startup. I have experience analyzing whole-genome sequencing data using GATK and custom Python pipelines. I built an automated variant annotation pipeline that reduced the manual review time for clinical reports by 60 percent. I also contributed to a peer-reviewed paper on rare variant detection in pediatric cancer patients. I want to join a computational biology team at a pharma company or research institute where bioinformatics is central to the science rather than a support function.,5,5,5,5,5.0,Excellent
1147,"My name is Arun Krishnan. I have seven years of experience in enterprise software sales, the last four at a cloud infrastructure company where I manage a portfolio of large enterprise accounts in South India. Last fiscal year I exceeded my quota by 127 percent and closed the largest deal in my region's history, a three-year agreement with a public sector bank worth 11 crore rupees. I am skilled at navigating complex multi-stakeholder sales cycles and have strong technical fluency which helps me engage credibly with CTO-level buyers. I am now looking for a regional sales director or enterprise sales lead role at a high-growth SaaS company.",5,5,5,5,5.0,Excellent
1148,"Hi, I am Megha Joshi. I am an embedded systems engineer with four years of experience at a medical device company. I write firmware in C for microcontrollers used in patient monitoring equipment and my work is governed by IEC 62304 medical software standards. I led the firmware development for a new pulse oximetry module that passed FDA 510k clearance last year, which was a significant milestone for our team. I have strong debugging skills and experience with JTAG, oscilloscopes, and logic analyzers. I want to join a team developing next-generation medical or wearable devices where the reliability requirements are exceptionally high.",5,5,5,5,5.0,Excellent
1149,"My name is Sameer Kulkarni. I completed my MS in Computer Science from the University of Texas at Austin focusing on computer vision. My thesis was on self-supervised learning for medical image segmentation and it was accepted at MICCAI 2023. I have strong skills in PyTorch, OpenCV, and have experience training large models on multi-GPU clusters. I interned at NVIDIA's research team where I worked on a real-time semantic segmentation model for autonomous driving. I am now back in India and looking for a computer vision research engineer role at a company working on autonomous systems, robotics, or medical imaging.",5,5,5,5,5.0,Excellent
1150,I am Chandana Rao. I spent the first five years of my career as a software engineer at Oracle and then made a deliberate transition into technical program management. For the past three years I have been a TPM at a large-scale payments company coordinating programs involving up to eight engineering teams across two geographies. I recently delivered a PCI DSS compliance program on time and under budget by restructuring the dependency map and flagging three critical blockers six weeks earlier than the previous process allowed. I hold PMP certification and have started studying for the AWS SAA exam to deepen my infrastructure knowledge. I am looking for a senior TPM or engineering program lead role at a company where program management is seen as a strategic function.,5,5,5,5,5.0,Excellent
1151,"I'm Arjun, currently Data Analyst with 2+ years experience in Delhi. My professional expertise encompasses Statistics, Node.js, Scala, and Java. I've led the conception and deployment of Task management tool, achieving received 5-star reviews from stakeholders. Simultaneously, I developed Restaurant management system, which grew user base to 50,000 active users. I also spearheaded Expense management system, resulting in achieved 98% accuracy in predictions. My commitment to continuous learning has made me proficient in Data Analysis. I'm recognized for my ability to translate complex requirements into elegant solutions. My career objective is to become a Tech Lead, where I can scale my impact and mentor emerging talent.",5,5,4,5,4.75,Excellent
1152,"My name is Vikram. I'm a Product Manager from Delhi with deep expertise in Communication Skills, Problem Solving, and JavaScript. My career highlights include leading Real-time Chat application which mentored 5+ junior developers, architecting Task management tool that increased system efficiency by 40%, and spearheading Customer analytics platform which handled 100,000 daily active users. I bring additional competency in Big Data and Java, ensuring comprehensive technical excellence. My approach combines technical rigor with strategic thinking. I'm committed to becoming a Solutions Architect, where I can leverage my comprehensive skill set to drive organizational excellence and innovation.",5,5,4,5,4.75,Excellent
1153,"Hi, I'm Aisha, a Masters in Business Administration from Ahmedabad. I excel in TensorFlow, Docker, and HTML/CSS. My portfolio includes three standout projects: Restaurant management system, where I received recognition and promotion, Enterprise E-commerce platform which mentored 5+ junior developers, and IoT sensor network, delivering saved company $500K annually. These experiences have solidified my expertise in Tableau and Git. I'm passionate about collaborative problem-solving and have consistently delivered results that exceed expectations. My vision for the future is to work as a VP Engineering, where I can drive innovation at scale and shape industry standards.",5,5,5,4,4.85,Excellent
1154,"My name is Megha. I'm a Quality Assurance Lead from Gurugram with deep expertise in Scala, Leadership, and HTML/CSS. My career highlights include leading Real-time Chat application which reduced processing time by 50%, architecting Web scraping tool that received 5-star reviews from stakeholders, and spearheading Real estate portal which established industry best practices. I bring additional competency in Data Analysis and Communication Skills, ensuring comprehensive technical excellence. My approach combines technical rigor with strategic thinking. I'm committed to becoming a VP Engineering, where I can leverage my comprehensive skill set to drive organizational excellence and innovation.",5,4,4,5,4.5,Excellent
1155,"I'm Nisha, a Analytics professional based in Delhi. My skillset includes Git, C++, TensorFlow, and HTML/CSS. I've successfully led Enterprise E-commerce platform, resulting in completed 2 months ahead of schedule, and Hospital management system, which implemented enterprise-grade security standards. My work on Data visualization dashboard delivered established industry best practices. I'm additionally skilled in AWS and possess a systematic approach to complex problem-solving. I'm driven to evolve into a Senior Software Engineer role, where I can apply my depth of experience to drive product excellence and organizational growth.",5,4,4,5,4.5,Excellent
1156,"Hello, I'm Varun, a Fresh graduate from top institute with a track record of excellence in Ahmedabad. I've built strong proficiency in SQL, Statistics, and Problem Solving. Over my career, I've successfully completed ML classification model which reduced processing time by 50%, Inventory management system resulting in optimized database performance by 60%, and Enterprise E-commerce platform which achieved 98% accuracy in predictions. My work has consistently demonstrated value, earning recognition from stakeholders. I'm competent in Excel and Leadership, with a systematic approach to technical challenges. I'm enthusiastic about transitioning into a Senior Software Engineer role, where I can apply my technical depth and leadership skills to drive strategic initiatives.",5,4,4,5,4.5,Excellent
1157,"My name is Rahul. I'm a Data Analyst with 2+ years experience from Mumbai with deep expertise in C++, Tableau, and AWS. My career highlights include leading Enterprise E-commerce platform which improved user experience significantly with 98% satisfaction, architecting Expense management system that implemented enterprise-grade security standards, and spearheading IoT sensor network which grew user base to 50,000 active users. I bring additional competency in Agile and Communication, ensuring comprehensive technical excellence. My approach combines technical rigor with strategic thinking. I'm committed to becoming a Solutions Architect, where I can leverage my comprehensive skill set to drive organizational excellence and innovation.",5,5,5,5,5.0,Excellent
1158,"Hello, I'm Nisha, a Senior Business Analyst from Kolkata. I have a strong foundation in Python, HTML/CSS, and Data Analysis. Throughout my career, I've successfully led multiple impactful projects. My flagship project Real-time Chat application saved company $500K annually and currently serves thousands of users. Additionally, I developed Task management tool which achieved 98% accuracy in predictions. I've also contributed to Hospital management system where I grew user base to 50,000 active users. My technical expertise extends to Big Data and Communication. I'm passionate about Principal Engineer and continuously seek opportunities to innovate and lead high-performing teams. I'm excited to bring my experience and vision to your organization.",5,5,5,5,5.0,Excellent
1159,"I'm Divya, currently Quality Assurance Lead in Chennai. My professional expertise encompasses AWS, SQL, Statistics, and Node.js. I've led the conception and deployment of ML Weather forecasting app, achieving completed 2 months ahead of schedule. Simultaneously, I developed Scalable Blog platform, which increased system efficiency by 40%. I also spearheaded IoT sensor network, resulting in grew user base to 50,000 active users. My commitment to continuous learning has made me proficient in Tableau. I'm recognized for my ability to translate complex requirements into elegant solutions. My career objective is to become a Tech Lead, where I can scale my impact and mentor emerging talent.",4,5,5,4,4.5,Excellent
1160,"I'm Anjali, a seasoned Senior Business Analyst based in Kolkata. I have comprehensive expertise in Data Analysis, Tableau, Node.js, and Scala. I've successfully delivered Task management tool, achieving improved user experience significantly with 98% satisfaction, and Restaurant management system, which implemented enterprise-grade security standards. My contribution to Music streaming platform resulted in grew user base to 50,000 active users. My technical arsenal includes Statistics, and I'm known for my ability to mentor and elevate team performance. I'm pursuing a Machine Learning Lead position to expand my leadership impact and drive transformative change.",5,5,4,4,4.6,Excellent
1161,"I'm Aryan, currently Mechanical Engineering student in Hyderabad. My professional expertise encompasses Big Data, Node.js, Android Development, and Excel. I've led the conception and deployment of Music streaming platform, achieving implemented enterprise-grade security standards. Simultaneously, I developed Real-time Chat application, which achieved 98% accuracy in predictions. I also spearheaded Recommendation engine, resulting in mentored 5+ junior developers. My commitment to continuous learning has made me proficient in Java. I'm recognized for my ability to translate complex requirements into elegant solutions. My career objective is to become a Senior Software Engineer, where I can scale my impact and mentor emerging talent.",5,5,4,4,4.6,Excellent
1162,"I'm Harsh, a B.Tech in Mechanical Engineering based in Mumbai. My skillset includes Statistics, SQL, Big Data, and Kubernetes. I've successfully led Web scraping tool, resulting in handled 100,000 daily active users, and IoT sensor network, which grew user base to 50,000 active users. My work on Enterprise E-commerce platform delivered scaled system to handle 10x traffic. I'm additionally skilled in Project Management and possess a systematic approach to complex problem-solving. I'm driven to evolve into a CTO role, where I can apply my depth of experience to drive product excellence and organizational growth.",4,5,5,5,4.65,Excellent
1163,"I'm Rahul, a Quality Assurance Lead based in Ahmedabad. My expertise spans Agile, Git, JavaScript, and Java. I've spearheaded three major initiatives: ML classification model, which received 5-star reviews from stakeholders, Hospital management system, delivering received recognition and promotion, and Mobile tracking application which achieved 98% accuracy in predictions. Each project enhanced my capabilities and contributed to organizational growth. I'm skilled in AWS and possess deep knowledge of industry best practices. My strategic approach to problem-solving has consistently driven measurable outcomes. I'm actively pursuing a role as a CTO, where I can leverage my experience to build exceptional products and lead transformative initiatives.",4,5,5,5,4.65,Excellent
1164,"My name is Neha. I'm a B.Tech in Civil Engineering from Kolkata with deep expertise in Tableau, Android Development, and TensorFlow. My career highlights include leading Expense management system which improved user experience significantly with 98% satisfaction, architecting IoT sensor network that handled 100,000 daily active users, and spearheading Hospital management system which received recognition and promotion. I bring additional competency in Data Analysis and Scala, ensuring comprehensive technical excellence. My approach combines technical rigor with strategic thinking. I'm committed to becoming a Director of Engineering, where I can leverage my comprehensive skill set to drive organizational excellence and innovation.",4,5,5,5,4.65,Excellent
1165,"I'm Gaurav, a Computer Science student based in Chennai. My skillset includes Problem Solving, Git, Leadership, and Agile. I've successfully led Data visualization dashboard, resulting in established industry best practices, and ML classification model, which optimized database performance by 60%. My work on Real estate portal delivered scaled system to handle 10x traffic. I'm additionally skilled in Node.js and possess a systematic approach to complex problem-solving. I'm driven to evolve into a Machine Learning Lead role, where I can apply my depth of experience to drive product excellence and organizational growth.",4,5,5,4,4.5,Excellent
1166,"I'm Ritika, a Senior QA Engineer based in Pune. My skillset includes Data Analysis, JavaScript, Python, and Communication. I've successfully led Web scraping tool, resulting in implemented enterprise-grade security standards, and Task management tool, which increased system efficiency by 40%. My work on Supply chain management system delivered optimized database performance by 60%. I'm additionally skilled in REST APIs and possess a systematic approach to complex problem-solving. I'm driven to evolve into a VP Engineering role, where I can apply my depth of experience to drive product excellence and organizational growth.",5,4,4,5,4.5,Excellent
1167,"I'm Ankit, a B.Tech in Electronics and Communication based in Ahmedabad. My skillset includes Big Data, Docker, Leadership, and React. I've successfully led Customer analytics platform, resulting in grew user base to 50,000 active users, and Enterprise E-commerce platform, which completed 2 months ahead of schedule. My work on Restaurant management system delivered achieved 98% accuracy in predictions. I'm additionally skilled in Agile and possess a systematic approach to complex problem-solving. I'm driven to evolve into a Principal Engineer role, where I can apply my depth of experience to drive product excellence and organizational growth.",5,5,4,4,4.6,Excellent
1168,"My name is Ankit. I'm a Full Stack Developer from Delhi with deep expertise in REST APIs, Data Analysis, and Machine Learning. My career highlights include leading Music streaming platform which established industry best practices, architecting Scalable Blog platform that achieved 98% accuracy in predictions, and spearheading Supply chain management system which handled 100,000 daily active users. I bring additional competency in Java and Android Development, ensuring comprehensive technical excellence. My approach combines technical rigor with strategic thinking. I'm committed to becoming a CTO, where I can leverage my comprehensive skill set to drive organizational excellence and innovation.",4,5,5,4,4.5,Excellent
1169,"I'm Varun, a seasoned B.Tech in Mechanical Engineering based in Gurugram. I have comprehensive expertise in Kubernetes, Machine Learning, Tableau, and C++. I've successfully delivered IoT sensor network, achieving improved user experience significantly with 98% satisfaction, and Mobile tracking application, which increased system efficiency by 40%. My contribution to ML classification model resulted in scaled system to handle 10x traffic. My technical arsenal includes HTML/CSS, and I'm known for my ability to mentor and elevate team performance. I'm pursuing a Solutions Architect position to expand my leadership impact and drive transformative change.",5,5,4,5,4.75,Excellent
1170,"I'm Nikhil, a Senior Business Analyst based in Hyderabad. My expertise spans Java, Web Development, Machine Learning, and C++. I've spearheaded three major initiatives: Enterprise E-commerce platform, which saved company $500K annually, Supply chain management system, delivering received 5-star reviews from stakeholders, and Mobile tracking application which implemented enterprise-grade security standards. Each project enhanced my capabilities and contributed to organizational growth. I'm skilled in Excel and possess deep knowledge of industry best practices. My strategic approach to problem-solving has consistently driven measurable outcomes. I'm actively pursuing a role as a Senior Software Engineer, where I can leverage my experience to build exceptional products and lead transformative initiatives.",5,4,5,5,4.75,Excellent
1171,"I'm Isha, currently Senior Data Analyst in Chennai. My professional expertise encompasses React, REST APIs, HTML/CSS, and TensorFlow. I've led the conception and deployment of Recommendation engine, achieving grew user base to 50,000 active users. Simultaneously, I developed Music streaming platform, which received 5-star reviews from stakeholders. I also spearheaded Enterprise E-commerce platform, resulting in mentored 5+ junior developers. My commitment to continuous learning has made me proficient in Node.js. I'm recognized for my ability to translate complex requirements into elegant solutions. My career objective is to become a Tech Lead, where I can scale my impact and mentor emerging talent.",4,5,5,5,4.65,Excellent
